DATE,ACCOUNT,Transcript 
2020-05-04 08:15:40,LatinDannyOcean,b'I have 2 episodes left to watch but @UploadOnPrime is one of the best &amp; most original series I\xe2\x80\x99ve seen in a long time \xf0\x9f\xa4\x9a \xe2\xad\x90\xef\xb8\x8f \xe2\xad\x90\xef\xb8\x8f \xe2\xad\x90\xef\xb8\x8f \xe2\xad\x90\xef\xb8\x8f \xe2\xad\x90\xef\xb8\x8f\n#UploadOnPrime #UploadTV'
2020-05-04 07:00:02,KidKrait,"b'\xe2\x80\x9cGenius is always allowed some leeway, once the hammer has been pried from its hands and the blood has been cleaned up.\xe2\x80\x9d \n#UploadTV'"
2020-05-04 06:53:36,ImChrisBarboza,"b""Okay, but the first episode of @UploadOnPrime is crazy!!! So many damn emotions. I'm hooked already! It's like a cross between Black Mirror and The Good Place. #UploadTV #Upload"""
2020-05-04 06:35:03,The_Joubinus,"b'#UploadTV is the best TV show of 2020 so far, hands down! I hope there will be many more seasons to this crazy series! #Upload #UploadOnPrime https://t.co/UIG4cEweuq'"
2020-05-04 05:50:12,sweets_caitlin,b'#UploadTV was sooo good... it\xe2\x80\x99s been a while since I\xe2\x80\x99ve had time to binge an entire season in a day! I couldn\xe2\x80\x99t stop watching\xe2\xad\x90\xef\xb8\x8f \xe2\xad\x90\xef\xb8\x8f \xe2\xad\x90\xef\xb8\x8f \xe2\xad\x90\xef\xb8\x8f \xe2\xad\x90\xef\xb8\x8f https://t.co/OF7DAL1SyT'
2020-05-04 05:48:21,DrPhibbs,"b'Just finished 2nd episode of #UploadTV and I can\xe2\x80\x99t wait to see where it goes. The premise is something I\xe2\x80\x99ve been fantasizing about for a while now and man what a reality check. Smart, smart commentary on today looking back from a hypothetical future.'"
2020-05-04 05:46:09,relientkenny,b'this show was phenomenal. i\xe2\x80\x99m mad the virus is gonna make me wait even longer for season 2 \xf0\x9f\x98\xa4 #UploadTV'
2020-05-04 05:44:37,whedonopolis,b'.@TVCampfire talks #Westworld #KillingEve #NeverHaveIEver #HollywoodNetflix #UploadTV #HomeBeforeDark #Motherland #HTGAWM #TheRookie\nhttps://t.co/436oEW4oxv'
2020-05-04 05:43:45,staish2580,"b'Finally finished #UploadTV after so many technical difficulties and all I have to say is, wow. Talk about a plot twist and a cliff hanger. Please tell me there are plans for a second season? I need more @RobbieAmell in my life. \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'"
2020-05-04 05:43:38,indigo_lily09,"b'#UploadTV soo does anyone else think that yes... Nathan was in a car accident but still had a chance to live, later finds out his vital were going up... soo that technically the hospital basically murdered him when they scanned his head off.'"
2020-05-04 05:41:56,SamanthaL1986,"b'I also finished @UploadOnPrime and found it to be delightful. I enjoyed the mystery at the center of the storyline while also fleshing out characters with each episode. It was also an eye opener to how much we rely on technology, and how it controls us. #UploadTV'"
2020-05-04 05:40:44,jwie86,b'Just finished #UploadTV &amp; loved a lot of it. Hope it gets a bigger budget &amp; continues to push in creative/different directions if it gets a 2nd season https://t.co/DkaNObR1mU https://t.co/IPohSeIYl1'
2020-05-04 05:40:16,justfollow61,"b""Tbh #UploadTV &gt; The Last Dance \xe2\x80\x93 but to be fair I could actually binge all of @UploadOnPrime and didn't have to wait every week \xf0\x9f\x98\xac"""
2020-05-04 05:26:59,tylaw91,b'finished @UploadOnPrime today and it\xe2\x80\x99s good asf! @andyallo is \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d SEASON 2 HURRY!!! #UploadTV'
2020-05-04 05:23:01,krwatson,"b'Someone please get @andyallo an Emmy for her work on @UploadOnPrime. I\xe2\x80\x99m blown away! @RobbieAmell is brilliant as always. Honestly the best new show I\xe2\x80\x99ve seen in years. Watch it!!  If I can think of a way to do an #UploadTV episode of @therosetable, I will. #UploadOnPrime https://t.co/ZhV3t9yX1I'"
2020-05-04 05:18:51,justfollow61,b'My new favorite show? Hmmm gonna take a third watch to determine. Definitely up there! #UploadTV\nuploadonprime https://t.co/G4bD8fhqW4'
2020-05-04 05:09:31,negation666,b'Oh my gosh! @UploadOnPrime there needs to be a second season! So many unanswered questions! Absolutely loved it! Left us on a major cliffhanger! Good tv there! @RobbieAmell @kevinbigley #UploadTV #UploadOnPrime'
2020-05-04 05:08:33,krwatson,b'Finished watching Upload and I\xe2\x80\x99m shook. Everyone go watch it so we can discuss!! @UploadOnPrime #UploadOnPrime #UploadTV'
2020-05-04 04:52:29,Scabrera22,"b'@andyallo @UploadOnPrime @PrimeVideo Binged, indeed! #UploadTV'"
2020-05-04 04:48:17,Scabrera22,b'I literally just binged on the ENTIRE season of @UploadOnPrime today.  I need to learn how to pace myself. \xf0\x9f\x98\x9e #UploadTV'
2020-05-04 04:45:13,realmikelehan,"b'@RobbieAmell is awesome in #UploadTV on @amazonprime great show I binge watched. When it ended, I wanted MORE! Then watched @Code8Movie after. Great film, amazing achievement.'"
2020-05-04 04:43:45,Macmanmpls,b'Just binged watched #UploadTV It was REALLY good. Needs to be a Season 2!! @kevinbigley I loved you in it.'
2020-05-04 04:30:30,laurenscharhag,"b'Watching #UploadTV and OMG, the Cigarette Smoking Man from X-Files!!! https://t.co/QdoMKpJunG'"
2020-05-04 04:27:05,jonfenno,b'which tv show has a red head secretary? please someone help #Billions #Batwoman #BlueLivesMatter #BlackTwitter #LivePD #Westworld #noahschnappisoverparty #NationalTrumpTwitterBlackout #TrumpTownHall #UploadTV #LOCKDOWN2020 #worldnakedgardeningday #Westworld'
2020-05-04 04:26:58,cjoanporter,"b'I have a LARGE STACK of books I want to read, so naturally this is the weekend that I binged:\n- #NeverHaveIEver \n- #HollywoodNetflix \n- #ASecretLove \n-#UploadTV \n- #NormalPeople \n\nI may need an intervention. https://t.co/pnUiarake6'"
2020-05-04 04:16:25,TimTrad,b'I hope the #UploadTV technology gets invented soon. It seems it\xe2\x80\x99s going to take until at least the afterlife for me to meet someone.'
2020-05-04 04:16:04,vicemel,b'@theonemeg @theonemeg spoiler: The big question is ...did \xe2\x80\x9cthe gloves are now off\xe2\x80\x9d mean the same perpetrator who got Nathan also upload Ingrid? Poor NORA just can\xe2\x80\x99t seem to catch a break! and on a purely technical note why was the last episode only 24 minutes long? #uploadtv\xc2\xa0 #UploadOnPrime'
2020-05-04 04:11:58,pepthoughtsblog,b'When do we get season two?! #UploadTV'
2020-05-04 04:11:27,van_arman,b'@UploadOnPrime #UploadTV @PrimeVideo is one of the best sci-fi shows of the last years. It\xe2\x80\x99s amazing idea and actors. Great job @amazon #Amazon cannot wait for the 2nd season.\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc'
2020-05-04 04:06:21,ktulubass,"b'@allegra_edwards #uploadtv went 8 hours straight, great series i lost my head like being Uploaded nice work!  We need season 2 already.'"
2020-05-04 04:05:48,sanriel,"b'Interesting how Parks &amp; Recreation co-creators Michael Schur and Greg Daniels both subsequently created their own versions of the afterlife. Everyone loved Schur\xe2\x80\x99s The Good Place, and Daniels\xe2\x80\x99 #UploadTV just started streaming. Just saw the pilot, and can\xe2\x80\x99t wait to binge all 10eps'"
2020-05-04 04:04:49,__PRprincess,b'#UploadTV is amazing and I love it.'
2020-05-04 04:04:25,SpeedBrkr,"b'IMHO: Just finished binging all of #UploadTV over 2 nights (10 eps, ~30 mins each) and thought it was pretty good! If you like dark humor, there are plenty of laughs. I definitely would love a season 2 to find out what happens next. Verdict: Worth a watch! @UploadOnPrime https://t.co/twb4J2fpfn'"
2020-05-04 04:01:27,fkanormani,b'a little jarring how the two main customer service agents are black women and their customers are demanding white guys...but otherwise this show is a lil interesting #UploadTV'
2020-05-04 03:59:52,PrinceCharmingP,b'@kevinbigley u were amazing in #UploadTV ! I\xe2\x80\x99ll be eagerly waiting for season 2...'
2020-05-04 03:50:44,ExcaliburWilly,"b'@RobbieAmell awesome show, binged #UploadTV in 2 days, couldn\xe2\x80\x99t stop watching. Can\xe2\x80\x99t wait for season 2 when this is all over.'"
2020-05-04 03:39:39,HunnyBuns_,b'@UploadOnPrime @PrimeVideo Binge-watched the whole season today. I want a season 2! #UploadTV'
2020-05-04 03:35:57,VelvetMcIntyre,b'Anyone else watching #UploadTV?'
2020-05-04 03:27:36,babyguayaba,b'Started #UploadTV'
2020-05-04 03:25:58,godgrrl,"b'Yeah, #UploadTV is freaking me out. Back to slamming #GoldenGirls and #DesigningWomen.'"
2020-05-04 03:25:53,andyallo,b'Thank you @rollingstoneDE for this amazing interview and feature! Check it out \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd\xf0\x9f\xa5\xb0\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd #UploadTV \n\xf0\x9f\x8e\xb8https://t.co/LOi2XFMV2N https://t.co/HzyRa6eeZG'
2020-05-04 03:25:07,LevityDept,b'Great review of sci-fi comedy @UploadOnPrime.\n\n\xe2\x80\x9c@andyallo... is naturally winning as Nora... The way Allo can make a dreaminess swim over her gaze at the thought of lasting love makes the audience tumble head over heels for Nora in an instant.\xe2\x80\x9d #UploadTV https://t.co/3QhsRD8XKz'
2020-05-04 03:20:23,SewingGeekiness,b'I finished Season 1. #UploadTV https://t.co/k3HuNiVfkC'
2020-05-04 03:18:50,lovelymouseriot,b'I finished #UploadTV today and I\xe2\x80\x99m v sad someone send season 2 stat'
2020-05-04 03:18:43,georgishly,b'Really loved #UploadTV ! So funny and moving. I was already a big fan of @RobbieAmell and his performance as Nathan strikes all the right notes. @andyallo is a revelation as Nora. Such a joy to watch them together onscreen. I need S2 ASAP! https://t.co/AnP7IDBWma'
2020-05-04 03:17:41,LevityTV,"b'\xe2\x80\x9cDaniels... is a maestro at playing our heartstrings, and the chemistry born of casting @RobbieAmell and @andyallo... is proof of this.\xe2\x80\x9d \n\nAmazon\xe2\x80\x99s sci-fi comedy #UploadTV\xe2\x80\x94created by Greg Daniels (#TheOffice, #ParksAndRe)\xe2\x80\x94reviewed by @McTelevision https://t.co/MqKQSnLw0I @Salon'"
2020-05-04 03:15:29,sffbraves,b'Just binged season one #UploadTV and I\xe2\x80\x99m crushing on @andyallo !!!'
2020-05-04 03:14:05,jai_lorenzo,b'The pilot for #UploadTV is so intriguing! A world where the after life is all pay for play. Can\xe2\x80\x99t wait to see how it unfolds'
2020-05-04 03:08:36,shoetingstar,b'#UploadOnPrime Small but significant detail (w/o spoilers) When Nathan tells his niece (mixed race w/curly hair) to not let his gf. Straighten her hair. And then what followed - felt like a real black or natural curly hair culture moment that I appreciated.\xf0\x9f\x98\x8a. #UploadTV'
2020-05-04 02:59:10,MoRosens,"b'@RobbieAmell @PrimeVideo @UploadOnPrime Really didn\xe2\x80\x99t plan to, but we just binged the whole season in one day! So incredibly good, just sucks you right in. And the most important trait of an good show: unexpectedly complex, multi-dimensional main characters! #UploadTV'"
2020-05-04 02:47:01,Shonamoyo4,b'#uploadtv OMG! What a gem!!'
2020-05-04 02:44:40,SwagPoker,"b'""Is this my BUSINESS, tho...?""\n#UploadTV https://t.co/qvLVsxaYtT'"
2020-05-04 02:40:52,PrinceCharmingP,b'I finished #UploadTV and have no idea when season 2 would be out\xf0\x9f\x99\x84 pissed'
2020-05-04 02:39:03,itschappy,"b'Sooo... #UploadTV is basically a show that took a couple of the best episodes of Black Mirror (San Junipero and Nosedive) amd combined it with The Good Place. It\xe2\x80\x99s interesting. Ending was a little rough, but I\xe2\x80\x99ll watch season 2.'"
2020-05-04 02:34:16,DulskiZack53,b'Just started this and it\xe2\x80\x99s SO GOOD AND I CANT STOP WATCHING #UploadTV https://t.co/qIvMXyBqsM'
2020-05-04 02:32:43,thehulkster,b'So #UploadTV was pretty good. Kinda blasted through it in like a day and a half.'
2020-05-04 02:31:17,WillowBlack13,b'Woke up my entire household at like 3a.m coz this scene made me laugh out loud.\n#UploadTV https://t.co/iZBIUNnVM3'
2020-05-04 02:29:24,MrWmDavis4,"b'Just binge-watched the first season of @UploadOnPrime, starring @andyallo &amp; @RobbieAmell. Loved it and highly recommend it! \xf0\x9f\xa4\x9ethere\xe2\x80\x99s a season 2.  @PrimeVideo #goodtv @chriswilliams_   #UploadTV #UploadOnPrime https://t.co/SRGAKthNgC'"
2020-05-04 02:28:48,fabnsab,b'We binged #UploadTV in two nights. Worst part about binging the first and only season is waiting 2 effing years for the next. Recommend the show but the wait sucks'
2020-05-04 02:23:31,Lady_Stephanie,b'This might be an umpopular opinion- but I feel like the true hero in @UploadOnPrime is Ingrid. That love she has for Nathan is amazing!  I\xe2\x80\x99ve already watched the series twice (it\xe2\x80\x99s that fricking good!)  @allegra_edwards is epic in this show! #UploadOnPrime #UploadTV https://t.co/ook7sh8rAB'
2020-05-04 02:22:25,fistoffight,b'Im starting #UploadTV and its starting off with 50 Firsts Dates Forgetful Lucy and Mary J. Blige.\n\nInto it.'
2020-05-04 02:21:53,PatrickGerard01,"b""@feliciaday @amyokuda First off: Hope there's not an open bar.\nSecond: Just watched #UploadTV on Prime and I think you'd really, really like it."""
2020-05-04 02:21:24,silk_serif,b'Binge watched #UploadTV last night and surprisingly loved it. Hoping for a second season \xf0\x9f\x99\x8f'
2020-05-04 02:21:08,NyxParkeryall,"b'#UploadOnPrime #UploadTV is a great, fun little show. The sight gags, writing, and set are all really great but my favorite thing is how much it made me think. It\xe2\x80\x99s like black mirror without the unsettling existential dread that sticks around.'"
2020-05-04 02:20:07,PatrickGerard01,"b""@andyallo Just saw #UploadTV and my first takeaway is that I feel cheated that your IMDb isn't longer as an actress. You have charisma and nuance and I will stand in line at a theatre to see you act more if standing in lines is ever a thing again."""
2020-05-04 02:16:21,victori26861800,b'@UploadOnPrime thumbs up! I loved season 1. #hello #UploadOnPrime #UploadTV'
2020-05-04 02:15:29,wantyrchokehold,"b'Plan for working from home today was to start watching @RobbieAmell in @UploadOnPrime on @PrimeVideo. Actual.... people sending me real work to do...what is this??? I AM ""WORKING FROM HOME"" PEOPLE. This means I am going to binge TV shows and movies, NOT do actual work\n#UploadTV'"
2020-05-04 02:14:27,AspyHC,"b'Just finished the first episode of #UploadTV, and I\xe2\x80\x99m definitely into it. Bit of a departure for Greg Daniels; much less comedic and more intrigue.'"
2020-05-04 02:11:14,cardpong,b'Bingeing @PrimeVideo #uploadtv what a cool premise to explore! @RobbieAmell is fantastic for the part.'
2020-05-04 02:09:27,NatSecHoya,"b'Binged on @UploadOnPrime all weekend. What a great show!! @RobbieAmell and @andyallo are awesome together and @kevinbigley , @zainabjohnson are absolutely hilarious.\n\nDefinitely recommend checking it out. 2033 seems simultaneously rad and horrid \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\xa4\x96\n#UploadTV'"
2020-05-04 02:08:03,_johnross,b'#UploadTV is exactly what you need right now.'
2020-05-04 01:59:59,N_A_V,b'Y\xe2\x80\x99all gotta check out. #UploadTV on Amazon Prime. \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe The worst part about binging a new show in 2 days is now you have to wait forever for another season. I should\xe2\x80\x99ve paced myself! \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f @UploadOnPrime https://t.co/vJUF0pxPH3'
2020-05-04 01:59:40,sirpenski,b'So who is watching the excellent show #uploadtv on #amazon and suddenly wants to listen to some #prince #andyallo'
2020-05-04 01:52:30,gabygomez216,b'#UploadTV is so good!'
2020-05-04 01:46:54,CezaraWindrem,b'@samanthagwolfe @JoannaPopper @vivslaboratory @UploadOnPrime @AlcoveVR Would it be too meta to watch #UploadTV on Alcove VR? \xf0\x9f\xa4\x94 @primevideo digital after life in our digital real life \xf0\x9f\xa4\xaf https://t.co/AF8rYNEJLU'
2020-05-04 01:42:41,TVTalkWithJWalk,"b'Think I\xe2\x80\x99m going to same #UploadTV soon. Looks light, breezy, unique and cute'"
2020-05-04 01:39:30,flyingvengeance,"b'#UploadTV:@andyallo At this part.....""Pigs in a blanket?"" And sad because we are almost done with the show. Wife and I love it and can\'t wait for the next season. Thanks for the entertainment.'"
2020-05-04 01:38:30,andyouloveher88,b'Aleesha and Luke are so fun. #UploadTV'
2020-05-04 01:34:40,Dyy_Ro,b'Ahhhhh I completely finished #UploadTV in one day!!!! I hope there\xe2\x80\x99s a season 2!!!! \xf0\x9f\x98\xad'
2020-05-04 01:32:34,sadieanything,b'please watch #UploadTV we just watched it in less than 12 hours &amp; I NEEED season 2 now wtf'
2020-05-04 01:29:10,tamilu40,"b'I watched the first 4, it\xe2\x80\x99s fantastic! #UploadOnPrime #UploadTV https://t.co/VNGNMPHwKq'"
2020-05-04 01:28:41,andyouloveher88,b'Nathan isn\xe2\x80\x99t happy Nora has a date. \xf0\x9f\xa5\xba #UploadTV'
2020-05-04 01:28:32,KaiSureshot,b'If Andy Allo isn\xe2\x80\x99t the angel of my afterlife I don\xe2\x80\x99t want it #UploadTV #andyallo https://t.co/NgX7qwhK6m'
2020-05-04 01:26:03,Ballzy99,b'@UploadOnPrime @PrimeVideo Completed my entire #UploadTV experience in 1 day!  Loved it in Lakeview!!'
2020-05-04 01:25:58,sirdonkele,b'Why\xe2\x80\x99d #UploadTV have to end like that \xf0\x9f\x98\xa9'
2020-05-04 01:23:50,EK13_Photos,b'When is Season 2 coming out because that S1 ending \xf0\x9f\x98\xb0\xf0\x9f\xa4\xaf #UploadTV'
2020-05-04 01:23:41,JBJblaze,"b""I've just watched Upload S01E02: Five Stars! #UploadTV #tvtime https://t.co/dNOUrOMp4U https://t.co/dHLsxEydEf"""
2020-05-04 01:21:12,modernlizbennet,b'@PrimeVideo I need season two of @UploadOnPrime. #UploadTV'
2020-05-04 01:18:12,andyouloveher88,b'Cousin Fran. \xf0\x9f\x98\xb1 #UploadTV'
2020-05-04 01:17:02,JackGaffney94,b'Just finished @jackryanamazon Season 2 now gonna check out @PrimeVideo latest original show #UploadTV https://t.co/G6Dv0d46Hv'
